date,avgtempC,avgtempF,winddirDegree,windspeedKmph,windspeedMiles,cloudcover,humidity,precipInches,precipMM,pressure,visibility,maxtempC,maxtempF,mintempC,mintempF,sunHour,uvIndex
2015-10-15,24,76,182,13,8,1,44,0.0,0.0,1018,10,33,92,17,63,11.6,1
2015-10-16,23,74,172,11,7,7,53,0.0,0.0,1020,10,31,89,16,61,8.7,1
2015-10-17,22,72,71,12,8,3,37,0.0,0.0,1023,10,29,85,16,61,8.7,1
2015-10-18,20,68,99,12,8,6,26,0.0,0.0,1025,10,27,81,14,56,8.7,1
2015-10-19,20,68,127,10,6,2,37,0.0,0.0,1022,10,28,83,13,55,8.7,1
2015-10-20,21,70,137,12,8,22,65,0.0,0.0,1018,9,29,84,14,57,8.7,1
2015-10-21,24,75,119,19,12,71,79,0.1,1.3,1017,9,29,84,21,69,5.7,1
2015-10-22,24,75,135,18,11,90,84,0.1,1.7,1014,10,28,82,20,69,4.2,1
2015-10-23,22,71,197,25,16,75,93,2.4,60.7,1013,6,24,75,18,65,4.2,1
2015-10-24,19,67,188,10,6,52,64,0.0,0.7,1018,9,25,78,14,58,5.7,1
2015-10-25,15,60,349,32,20,87,87,0.2,6.2,1016,10,18,64,14,57,4.2,1
2015-10-26,18,64,305,22,14,13,74,0.0,0.0,1014,10,23,74,13,56,8.7,1
2015-10-27,20,68,275,11,7,3,63,0.0,0.0,1011,10,26,79,14,58,8.7,1
2015-10-28,20,68,260,19,12,11,49,0.0,0.0,1011,10,24,75,17,62,8.7,1
2015-10-29,19,65,90,10,6,13,55,0.0,0.0,1012,10,25,77,13,55,8.7,1
2015-10-30,22,72,145,28,18,89,91,1.4,35.9,1007,8,24,75,20,69,4.1,1
2015-10-31,21,70,180,11,7,43,84,0.2,5.7,1008,7,24,76,18,64,8.7,1
2015-11-01,17,63,169,9,6,25,60,0.0,0.1,1014,10,22,71,14,57,8.7,1
2015-11-02,18,64,176,8,5,1,64,0.0,0.0,1015,10,24,76,13,55,8.7,1
2015-11-03,19,66,147,10,6,0,72,0.0,0.0,1016,10,25,77,14,57,8.7,1
2015-11-04,20,68,133,13,8,69,89,0.0,0.8,1016,8,24,75,15,59,4.1,1
2015-11-05,24,75,174,18,11,86,89,0.5,13.3,1014,8,28,82,21,70,4.1,1
2015-11-06,19,66,91,12,7,58,73,0.6,14.0,1017,8,23,73,15,59,8.7,1
2015-11-07,15,59,17,25,15,85,89,0.3,7.9,1020,9,16,61,13,55,4.1,1
2015-11-08,14,57,21,18,11,29,73,0.0,0.0,1023,10,18,64,11,52,8.7,1
2015-11-09,16,61,79,7,4,48,73,0.0,0.0,1020,10,21,70,13,56,8.7,1
2015-11-10,19,66,166,13,8,66,88,0.0,0.0,1017,10,22,72,16,60,4.1,1
2015-11-11,23,74,229,22,14,68,81,0.0,0.3,1012,10,27,80,20,68,4.1,1
2015-11-12,16,60,66,17,10,19,48,0.0,0.0,1021,10,18,65,13,55,8.7,1
2015-11-13,15,58,53,12,8,52,61,0.0,0.1,1024,10,16,60,13,56,7.2,1
2015-11-14,14,57,125,9,6,47,63,0.0,0.7,1025,10,16,62,13,55,8.7,1
2015-11-15,16,61,113,13,8,63,77,0.0,0.1,1022,10,22,72,11,52,5.6,1
2015-11-16,20,68,159,20,12,100,94,0.2,4.0,1011,8,23,73,17,62,4.0,1
2015-11-17,17,62,239,19,12,52,67,0.3,6.7,1005,10,23,73,13,55,8.7,1
2015-11-18,14,58,230,9,6,0,50,0.0,0.0,1011,10,21,70,9,48,8.7,1
2015-11-19,16,62,160,10,6,0,57,0.0,0.0,1018,10,23,74,12,53,8.7,1
2015-11-20,17,63,149,11,7,10,71,0.0,0.0,1017,10,23,73,12,53,8.7,1
2015-11-21,13,56,136,26,16,42,71,0.1,1.4,1020,9,18,65,8,46,7.1,1
2015-11-22,7,44,170,10,6,0,56,0.0,0.0,1026,10,12,53,3,37,8.7,1
2015-11-23,9,48,173,8,5,19,49,0.0,0.0,1025,10,15,59,3,37,8.7,1
2015-11-24,13,55,152,12,8,62,79,0.0,0.1,1020,10,17,63,8,46,5.5,1
2015-11-25,18,64,153,16,10,88,94,0.0,1.2,1018,7,21,70,15,60,3.8,1
2015-11-26,20,69,148,19,12,99,94,0.1,2.9,1019,9,23,73,18,64,3.8,1
2015-11-27,17,62,142,21,13,100,92,0.4,9.3,1020,8,23,73,6,42,3.8,1
2015-11-28,6,42,307,22,14,100,88,0.2,4.3,1023,10,6,43,5,41,3.8,1
2015-11-29,7,44,98,14,9,100,89,0.0,0.7,1022,9,8,46,6,43,3.8,1
2015-11-30,9,48,217,9,6,58,81,0.0,0.2,1018,10,14,56,6,43,7.1,1
2015-12-01,10,50,27,9,6,24,79,0.0,0.0,1017,10,14,57,7,45,8.7,1
2015-12-02,11,52,178,12,7,4,65,0.0,0.0,1021,10,17,62,6,42,8.7,1
2015-12-03,7,44,105,10,6,0,72,0.0,0.0,1027,10,8,47,6,44,8.7,1
2015-12-04,10,49,89,8,5,2,71,0.0,0.0,1030,10,15,59,5,41,8.7,1
2015-12-05,10,50,130,8,5,3,69,0.0,0.0,1029,10,16,61,4,40,8.7,1
2015-12-06,13,55,201,10,6,5,70,0.0,0.0,1028,10,19,65,8,47,8.7,1
2015-12-07,12,54,162,6,4,0,70,0.0,0.0,1024,10,18,65,8,46,8.7,1
2015-12-08,15,58,208,16,10,2,65,0.0,0.0,1017,10,21,70,9,47,8.7,1
2015-12-09,16,60,187,9,6,13,61,0.0,0.0,1015,10,22,71,11,52,8.7,1
2015-12-10,18,65,207,18,11,25,83,0.0,0.0,1011,10,24,76,15,58,7.1,1
2015-12-11,18,64,183,16,10,29,86,0.0,0.1,1009,9,22,71,13,56,7.1,1
2015-12-12,21,70,167,27,17,99,91,0.1,3.4,1008,9,22,71,20,69,3.8,1
2015-12-13,14,58,225,19,12,49,77,0.2,4.5,1006,10,22,72,11,52,7.1,1
2015-12-14,14,58,222,16,10,0,53,0.0,0.0,1008,10,21,71,9,49,8.7,1
2015-12-15,16,60,154,14,9,51,91,0.0,0.7,1007,8,18,64,12,54,3.8,1
2015-12-16,13,56,175,17,11,39,57,0.0,0.0,1012,10,16,61,9,49,8.7,1
2015-12-17,10,50,210,11,7,2,53,0.0,0.0,1018,10,17,62,5,41,8.7,1
2015-12-18,10,51,150,12,7,58,70,0.0,0.2,1020,9,15,59,7,44,5.4,1
2015-12-19,13,56,154,15,9,62,81,0.1,2.0,1017,9,17,63,10,51,7.1,1
2015-12-20,12,54,217,15,9,58,67,0.0,0.1,1018,9,17,62,9,49,5.4,1
2015-12-21,19,66,249,11,7,63,86,0.0,0.2,1014,8,22,72,16,60,5.4,1
2015-12-22,17,62,218,12,7,11,63,0.0,0.0,1007,10,23,73,11,52,8.7,1
2015-12-23,20,68,241,14,9,38,67,0.0,0.1,1001,9,25,76,17,63,8.7,1
2015-12-24,18,64,128,7,4,30,79,0.0,0.3,1009,8,21,69,13,55,8.7,1
2015-12-25,17,63,59,11,7,79,82,0.0,0.1,1013,9,21,70,13,55,3.8,1
2015-12-26,22,72,163,28,17,97,93,0.4,9.9,1007,9,24,75,21,70,3.8,1
2015-12-27,12,53,284,27,17,98,86,0.5,12.7,1005,9,22,72,5,42,3.8,1
2015-12-28,8,47,165,11,7,56,73,0.1,2.5,1021,9,13,56,4,39,7.1,1
2015-12-29,7,44,108,8,5,50,76,0.0,0.3,1019,10,10,49,3,38,8.7,1
2015-12-30,9,47,27,13,8,38,77,0.0,0.0,1023,10,12,54,7,44,8.7,1
2015-12-31,8,47,25,18,11,40,83,0.0,0.0,1025,9,11,53,5,41,8.7,1
