date,avgtempC,avgtempF,winddirDegree,windspeedKmph,windspeedMiles,cloudcover,humidity,precipInches,precipMM,pressure,visibility,maxtempC,maxtempF,mintempC,mintempF,sunHour,uvIndex
2018-10-15,10,49,223,29,18,97,89,0.3,6.8,1021,9,21,69,7,44,5.8,1
2018-10-16,9,48,175,22,14,100,91,0.1,3.3,1022,9,10,50,7,45,4.2,1
2018-10-17,11,52,54,19,12,100,92,0.1,1.4,1025,9,13,55,10,50,4.2,1
2018-10-18,13,55,19,17,10,100,89,0.1,1.5,1025,10,15,59,11,51,4.2,1
2018-10-19,15,59,186,12,7,98,94,0.3,7.5,1021,9,16,61,14,58,4.2,1
2018-10-20,17,63,141,16,10,67,87,0.0,0.3,1021,8,19,67,15,59,5.7,1
2018-10-21,16,61,32,15,9,28,61,0.0,0.0,1024,10,20,69,12,54,8.7,1
2018-10-22,14,58,83,6,4,64,70,0.0,0.0,1022,10,17,63,12,54,7.2,1
2018-10-23,14,57,80,9,6,68,81,0.0,1.0,1021,10,17,62,12,53,4.2,1
2018-10-24,14,57,161,10,6,98,92,0.3,6.7,1017,8,15,59,12,54,4.2,1
2018-10-25,15,60,322,11,7,60,84,0.0,0.0,1014,7,19,66,14,57,5.7,1
2018-10-26,18,64,213,8,5,4,75,0.0,0.0,1015,10,24,75,14,57,8.7,1
2018-10-27,21,69,230,12,7,3,71,0.0,0.0,1017,10,27,81,15,60,8.7,1
2018-10-28,21,70,216,13,8,0,66,0.0,0.0,1020,10,27,80,16,61,8.7,1
2018-10-29,21,70,198,15,10,30,78,0.0,0.2,1018,10,26,80,17,62,7.2,1
2018-10-30,22,72,186,20,12,41,83,0.0,0.1,1014,10,27,80,19,66,5.7,1
2018-10-31,22,72,229,17,11,77,87,0.9,23.0,1010,6,27,80,18,65,4.1,1
2018-11-01,14,57,296,15,10,9,65,0.0,0.0,1015,10,18,65,10,51,8.7,1
2018-11-02,15,59,228,9,5,2,55,0.0,0.0,1018,10,22,72,10,49,8.7,1
2018-11-03,18,64,189,21,13,17,69,0.0,0.0,1014,10,23,74,12,54,8.7,1
2018-11-04,17,62,153,13,8,20,72,0.1,2.7,1017,9,20,68,13,56,8.7,1
2018-11-05,19,66,198,15,9,43,83,0.0,0.1,1010,10,24,75,14,58,5.6,1
2018-11-06,21,71,172,6,4,42,89,0.0,0.1,1011,10,25,77,18,64,5.6,1
2018-11-07,23,73,134,10,6,80,87,0.1,1.5,1013,7,27,81,18,65,4.1,1
2018-11-08,15,59,19,15,9,100,88,0.2,5.7,1016,10,16,61,14,57,4.1,1
2018-11-09,11,52,13,27,17,70,78,0.0,0.0,1024,10,13,55,9,48,5.6,1
2018-11-10,8,47,59,12,7,48,56,0.0,0.0,1028,10,11,52,7,44,8.7,1
2018-11-11,8,47,76,8,5,89,73,0.1,2.1,1020,10,10,51,6,43,4.1,1
2018-11-12,8,47,229,24,15,94,84,0.1,2.1,1021,8,10,51,3,38,4.1,1
2018-11-13,3,37,346,23,14,39,59,0.0,0.0,1033,10,6,43,1,33,8.7,1
2018-11-14,4,39,273,10,6,0,46,0.0,0.0,1032,10,11,51,-1,29,8.7,1
2018-11-15,8,47,190,9,5,32,53,0.0,0.0,1025,10,16,61,2,36,8.7,1
2018-11-16,12,54,209,12,7,11,53,0.0,0.0,1022,10,18,65,6,43,8.7,1
2018-11-17,14,58,184,12,7,39,83,0.0,0.0,1019,9,20,69,8,47,7.1,1
2018-11-18,11,51,177,15,9,97,81,0.0,0.2,1023,10,16,60,7,45,4.0,1
2018-11-19,8,46,19,13,8,93,72,0.0,0.1,1023,10,10,50,6,43,3.9,1
2018-11-20,9,49,66,13,8,0,65,0.0,0.0,1026,10,15,59,6,42,8.7,1
2018-11-21,9,48,124,7,4,44,71,0.0,0.6,1027,9,11,52,5,41,5.5,1
2018-11-22,12,53,103,6,4,41,76,0.0,0.0,1024,10,17,62,9,48,8.7,1
2018-11-23,16,60,231,14,9,34,69,0.0,0.0,1014,10,23,74,10,51,7.1,1
2018-11-24,17,63,222,11,7,18,47,0.0,0.0,1010,10,23,73,13,55,8.7,1
2018-11-25,15,59,289,22,14,36,62,0.0,0.0,1012,10,18,65,10,50,8.7,1
2018-11-26,8,46,187,15,9,27,44,0.0,0.0,1026,10,13,55,6,42,8.7,1
2018-11-27,9,48,170,10,6,13,46,0.0,0.0,1023,10,16,60,4,39,8.7,1
2018-11-28,13,56,199,20,12,40,65,0.0,0.0,1015,10,19,67,8,46,7.1,1
2018-11-29,17,63,196,18,11,50,87,0.0,0.0,1012,10,23,73,14,57,7.1,1
2018-11-30,19,67,184,17,10,85,88,0.0,0.3,1008,9,22,72,17,63,3.8,1
2018-12-01,18,65,275,16,10,9,49,0.0,0.5,1005,9,23,74,15,58,8.7,1
2018-12-02,15,59,166,12,8,3,48,0.0,0.0,1010,10,19,65,12,54,8.7,1
2018-12-03,11,52,30,17,11,11,58,0.0,0.0,1019,10,14,58,8,47,8.7,1
2018-12-04,7,45,36,13,8,7,60,0.0,0.0,1027,10,12,54,4,39,8.7,1
2018-12-05,8,46,85,10,6,27,53,0.0,0.0,1029,10,13,56,4,39,8.7,1
2018-12-06,11,52,115,8,5,95,82,0.1,1.8,1023,9,14,56,9,48,3.8,1
2018-12-07,10,50,50,19,12,100,92,0.2,5.4,1023,10,12,53,8,47,3.8,1
2018-12-08,7,44,345,23,14,94,84,0.0,0.0,1022,10,8,46,5,40,3.8,1
2018-12-09,6,43,344,16,10,48,77,0.0,0.0,1027,10,10,51,3,37,5.4,1
2018-12-10,7,45,278,7,4,2,58,0.0,0.0,1029,10,14,57,3,37,8.7,1
2018-12-11,9,49,194,13,8,30,67,0.0,0.0,1027,10,14,58,5,41,8.7,1
2018-12-12,14,57,188,15,10,77,89,0.0,0.1,1016,8,18,64,10,51,3.8,1
2018-12-13,15,58,250,23,14,42,72,0.1,2.2,1008,9,20,67,9,48,8.7,1
2018-12-14,8,46,321,31,19,70,64,0.0,0.0,1017,10,9,49,6,42,3.8,1
2018-12-15,11,51,326,13,8,1,43,0.0,0.0,1023,10,17,63,6,42,8.7,1
2018-12-16,12,54,230,6,4,40,37,0.0,0.0,1025,10,18,65,8,46,5.4,1
2018-12-17,14,57,209,8,5,55,41,0.0,0.0,1023,10,19,67,11,51,5.4,1
2018-12-18,12,54,139,7,4,56,75,0.0,0.3,1018,9,17,63,8,46,7.1,1
2018-12-19,14,57,112,7,4,71,92,0.2,4.7,1011,8,16,61,12,54,7.1,1
2018-12-20,12,54,321,23,14,18,58,0.0,0.3,1016,10,16,60,10,50,8.7,1
2018-12-21,11,52,258,12,8,1,43,0.0,0.0,1018,10,17,62,7,44,8.7,1
2018-12-22,15,58,212,17,10,34,48,0.0,0.0,1014,10,23,74,9,48,8.7,1
2018-12-23,12,53,69,15,9,4,57,0.0,0.0,1024,10,15,59,9,49,8.7,1
2018-12-24,9,49,111,9,6,30,70,0.0,0.0,1023,9,15,60,6,42,7.1,1
2018-12-25,16,61,155,13,8,82,91,0.0,0.6,1017,8,20,69,13,55,5.4,1
2018-12-26,18,64,148,24,15,99,93,0.4,11.2,1011,7,20,68,16,61,3.8,1
2018-12-27,16,60,247,12,7,12,66,0.3,7.6,1009,9,19,66,12,54,8.7,1
2018-12-28,7,45,21,20,12,11,63,0.0,0.0,1019,10,10,51,5,41,8.7,1
2018-12-29,6,42,100,21,13,82,66,0.0,0.0,1024,10,6,43,5,41,5.4,1
2018-12-30,5,40,153,10,6,100,82,0.2,4.3,1019,9,6,42,4,39,3.8,1
2018-12-31,9,48,232,10,6,25,71,0.0,0.9,1014,10,16,61,4,40,8.7,1
