date,avgtempC,avgtempF,winddirDegree,windspeedKmph,windspeedMiles,cloudcover,humidity,precipInches,precipMM,pressure,visibility,maxtempC,maxtempF,mintempC,mintempF,sunHour,uvIndex
2017-10-15,22,71,135,18,11,32,71,0.1,2.2,1020,10,23,74,19,65,8.7,1
2017-10-16,17,63,15,18,11,3,44,0.0,0.0,1025,10,22,72,13,55,8.7,1
2017-10-17,17,62,74,7,5,0,50,0.0,0.0,1023,10,23,74,11,53,8.7,1
2017-10-18,18,65,164,8,5,17,48,0.0,0.0,1020,10,26,79,12,54,8.7,1
2017-10-19,21,69,134,9,6,29,72,0.0,0.0,1019,10,27,81,15,59,8.7,1
2017-10-20,22,71,121,8,5,67,80,0.0,0.8,1016,10,27,80,18,65,4.2,1
2017-10-21,24,76,173,16,10,41,79,0.0,0.2,1012,7,30,87,20,68,7.2,1
2017-10-22,21,70,136,16,10,13,67,0.2,6.0,1018,10,25,77,18,64,8.7,1
2017-10-23,19,66,158,7,4,0,47,0.0,0.0,1020,10,26,78,13,55,8.7,1
2017-10-24,18,65,264,16,10,5,37,0.0,0.0,1025,10,23,74,15,58,8.7,1
2017-10-25,18,64,269,10,6,0,32,0.0,0.0,1022,10,25,77,12,53,8.7,1
2017-10-26,19,67,199,21,13,0,42,0.0,0.0,1012,10,26,79,13,56,8.7,1
2017-10-27,14,57,287,24,15,14,48,0.0,0.2,1016,10,17,63,10,49,8.7,1
2017-10-28,9,49,183,14,9,17,28,0.0,0.0,1022,10,16,60,5,40,8.7,1
2017-10-29,14,56,200,11,7,1,25,0.0,0.0,1018,10,22,71,7,45,8.7,1
2017-10-30,17,62,187,15,9,1,47,0.0,0.0,1014,10,24,76,10,50,8.7,1
2017-10-31,14,57,98,15,9,84,65,0.3,7.2,1017,9,16,61,13,55,4.1,1
2017-11-01,18,64,241,10,6,41,79,0.0,0.3,1011,10,27,80,11,52,8.7,1
2017-11-02,23,74,194,17,11,32,83,0.0,0.1,1013,10,28,83,19,67,7.2,1
2017-11-03,25,76,183,11,7,48,82,0.0,0.3,1016,9,29,85,22,71,8.7,1
2017-11-04,24,74,188,14,8,61,85,0.0,0.1,1015,10,27,81,22,71,5.6,1
2017-11-05,24,75,190,17,10,55,79,0.0,0.2,1013,10,30,85,21,71,5.6,1
2017-11-06,24,75,189,15,9,46,79,0.0,0.0,1014,9,30,85,20,68,7.2,1
2017-11-07,20,68,137,13,8,83,81,0.0,0.3,1017,7,25,76,16,60,4.1,1
2017-11-08,10,51,182,22,14,97,73,0.0,1.1,1023,7,15,58,8,46,4.1,1
2017-11-09,10,50,150,14,9,68,79,0.0,0.1,1024,10,15,58,8,46,7.2,1
2017-11-10,13,55,68,7,4,80,76,0.0,0.0,1024,10,16,61,9,48,4.1,1
2017-11-11,17,62,143,10,6,81,76,0.0,0.0,1020,10,20,68,14,56,4.1,1
2017-11-12,19,66,101,8,5,86,90,0.0,1.0,1021,8,22,71,16,62,4.1,1
2017-11-13,19,67,71,8,5,55,83,0.0,0.0,1024,9,23,74,16,62,7.2,1
2017-11-14,20,68,171,13,8,51,77,0.0,0.0,1019,10,24,75,15,60,7.1,1
2017-11-15,20,67,178,10,6,70,87,0.0,0.5,1016,8,22,71,17,63,4.0,1
2017-11-16,22,71,207,7,4,57,82,0.0,0.3,1017,10,26,79,19,65,7.1,1
2017-11-17,23,73,191,21,13,48,80,0.0,0.1,1014,10,27,81,20,68,7.1,1
2017-11-18,20,69,239,24,15,38,66,0.0,0.0,1014,10,26,79,14,58,8.7,1
2017-11-19,12,54,73,13,8,41,42,0.0,0.0,1026,10,16,62,9,48,7.1,1
2017-11-20,12,54,158,10,6,18,48,0.0,0.0,1020,10,18,65,7,45,8.7,1
2017-11-21,16,61,164,16,10,19,71,0.0,0.0,1013,10,23,74,11,52,8.7,1
2017-11-22,13,55,140,20,12,22,44,0.0,0.0,1024,10,16,61,10,50,7.1,1
2017-11-23,12,53,145,6,4,1,32,0.0,0.0,1021,10,19,67,5,42,8.7,1
2017-11-24,15,59,201,14,9,5,39,0.0,0.0,1015,10,22,72,10,49,8.7,1
2017-11-25,17,63,148,13,8,5,59,0.0,0.0,1014,10,25,76,11,53,8.7,1
2017-11-26,18,64,84,9,5,10,66,0.0,0.0,1023,10,23,74,13,56,8.7,1
2017-11-27,17,63,166,12,8,2,70,0.0,0.0,1020,10,23,73,13,56,8.7,1
2017-11-28,18,64,173,16,10,1,71,0.0,0.0,1016,10,24,75,12,53,8.7,1
2017-11-29,16,61,271,10,6,15,51,0.0,0.0,1022,10,21,70,14,56,8.7,1
2017-11-30,16,61,94,6,4,20,53,0.0,0.0,1022,10,23,73,11,53,8.7,1
2017-12-01,17,63,119,8,5,37,56,0.0,0.0,1021,10,23,74,13,56,7.1,1
2017-12-02,18,65,190,10,6,23,70,0.0,0.0,1019,10,24,76,13,56,8.7,1
2017-12-03,19,65,152,9,6,62,86,0.0,1.0,1017,10,23,73,16,60,5.4,1
2017-12-04,22,71,180,18,11,56,82,0.0,0.5,1013,10,27,81,19,65,7.1,1
2017-12-05,14,58,71,23,14,81,57,0.1,1.7,1021,9,20,68,11,51,3.8,1
2017-12-06,5,42,14,19,12,96,78,0.4,10.8,1028,9,7,45,5,40,3.8,1
2017-12-07,5,40,186,15,10,99,73,0.0,0.0,1028,10,7,44,2,35,3.8,1
2017-12-08,3,37,268,8,5,34,58,0.0,0.0,1025,10,8,47,-1,30,8.7,1
2017-12-09,10,49,274,15,9,2,50,0.0,0.0,1025,10,17,63,5,40,8.7,1
2017-12-10,11,52,187,8,5,2,44,0.0,0.0,1029,10,18,65,6,43,8.7,1
2017-12-11,14,58,254,12,8,15,37,0.0,0.0,1025,10,22,71,9,49,8.7,1
2017-12-12,12,53,217,16,10,6,40,0.0,0.0,1026,10,15,59,9,48,8.7,1
2017-12-13,10,50,226,11,7,20,49,0.0,0.0,1020,10,16,60,6,43,8.7,1
2017-12-14,12,54,179,13,8,26,48,0.0,0.0,1016,10,16,61,9,48,7.1,1
2017-12-15,10,50,129,13,8,18,44,0.0,0.0,1025,10,14,57,7,45,8.7,1
2017-12-16,8,46,146,8,5,69,69,0.4,9.2,1021,9,10,51,6,43,3.8,1
2017-12-17,8,47,129,5,3,34,85,0.0,0.0,1018,7,16,61,4,40,8.7,1
2017-12-18,11,52,89,5,3,85,93,0.0,0.0,1020,8,14,57,8,47,3.8,1
2017-12-19,17,63,176,13,8,89,95,0.3,8.2,1017,6,21,69,14,57,3.8,1
2017-12-20,16,60,258,10,6,12,61,0.0,0.0,1016,10,22,71,11,52,8.7,1
2017-12-21,18,64,197,16,10,30,70,0.0,0.1,1012,10,24,75,13,55,8.7,1
2017-12-22,14,57,211,19,12,89,83,0.1,1.7,1015,8,21,69,6,42,3.8,1
2017-12-23,7,44,293,11,7,17,56,0.0,0.0,1024,10,12,53,3,38,8.7,1
2017-12-24,8,47,112,18,11,4,65,0.0,0.0,1024,10,15,58,5,41,8.7,1
2017-12-25,6,42,92,12,8,21,64,0.0,0.0,1028,10,11,52,1,34,8.7,1
2017-12-26,8,46,60,14,9,96,83,0.0,0.3,1023,10,9,49,5,42,3.8,1
2017-12-27,4,39,15,21,13,100,74,0.0,0.0,1031,10,5,41,3,38,3.8,1
2017-12-28,5,41,34,9,6,94,70,0.0,0.0,1030,10,7,45,3,37,3.8,1
2017-12-29,6,43,109,7,5,74,82,0.0,0.1,1027,9,9,47,4,40,3.8,1
2017-12-30,11,52,137,10,6,76,83,0.0,0.1,1021,10,16,60,8,47,7.1,1
2017-12-31,3,37,15,22,13,87,73,0.0,0.1,1028,9,6,44,-2,29,3.8,1
